t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.24,0.00676264463298,4.99999542666,1.5,0.999361396502,6.04058378792e-05,0.0356922252266,-0.00169132807262,0.0844362557083,-0.000114202582756,0.0,0.00301805330795,0.293093751839,-0.04218913014,0.701619893575,-0.0023748622378,0.0,0.0374856570092,-0.0545046428049,-0.350238590774,1.76361617053,1.67510176689,1.75947860206,1.68634442535,2.88984959017,-0.0394540980272,0.0,-0.419192463429,-0.490009215053,0.0
0.26,0.00859554401741,4.99999261166,1.5,0.9992518265,8.30810779371e-05,0.0386155192718,-0.00214988482459,0.0990460529185,-0.000170271193127,0.0,0.00383074495766,0.291960793828,-0.0494812003828,0.759330715272,-0.00326740686373,0.0,0.0438728014873,-0.0587786172964,-0.378948250131,1.76767215281,1.67193681125,1.76354790492,1.68438405412,2.88111589407,-0.0500785856285,0.0,-0.454199024335,-0.573473663924,0.0
0.28,0.0107321696319,4.99998848204,1.5,0.999133781285,0.000111574897445,0.0415267159042,-0.00268449471029,0.1148082731,-0.000246428940083,0.0,0.00477591594124,0.290743048424,-0.0573463631375,0.816859852014,-0.00438954587109,0.0,0.0507320151793,-0.0629819690606,-0.407546392738,1.77174187918,1.66882444882,1.76769028052,1.68250937576,2.87168055907,-0.0624340268118,0.0,-0.489366459637,-0.663085163421,0.0
0.3,0.0131955326622,4.99998258776,1.5,0.999007260486,0.000146789873452,0.0444249449373,-0.00330094161178,0.131719141992,-0.000347622058653,0.0,0.00586292191004,0.289442004885,-0.0657823110976,0.874193234627,-0.00577711983626,0.0,0.0580546222874,-0.0671069302329,-0.436025339502,1.7758229822,1.66576593982,1.77190464962,1.68071922761,2.86153972521,-0.0766421697166,0.0,-0.524760839803,-0.758723014313,0.0
0.32,0.0160085659894,4.99997437252,1.5,0.998872238811,0.000189687622208,0.0473093496891,-0.00400499480789,0.149774603083,-0.000479537781267,0.0,0.00710093959284,0.288059312567,-0.0747865842407,0.931316702782,-0.00746837959488,0.0,0.0658314099919,-0.0711452547765,-0.464377491809,1.77991298219,1.66276258972,1.77618995725,1.67901227658,2.85068809977,-0.0928222639965,0.0,-0.560459469757,-0.860258077663,0.0
0.34,0.0191941185248,4.99996315845,1.5,0.998728660743,0.000241287206187,0.0501790879714,-0.00480240789603,0.168970315492,-0.000648652032014,0.0,0.00849895625073,0.286596790696,-0.0843565710869,0.988215974057,-0.00950393458816,0.0,0.0740526480485,-0.0750881980346,-0.492595294817,1.78400928094,1.6598157599,1.78054517476,1.67738702127,2.83911872684,-0.111090892616,0.0,-0.596551447217,-0.967552832148,0.0
0.36,0.0227749494955,4.9999481299,1.5,0.998576434888,0.000302663459877,0.0530333330818,-0.00569891766503,0.189301651175,-0.000862276054256,0.0,0.0100657595273,0.285056438526,-0.0944895091364,1.04487660828,-0.0119266978559,0.0,0.082708108701,-0.078926498739,-0.520671192057,1.78810915518,1.65692687929,1.78496930065,1.67584179559,2.82682274639,-0.131561804678,0.0,-0.633138172869,-1.0804614192,0.0
0.38,0.0267737226674,4.99992831626,1.5,0.998415427973,0.000374945240137,0.0558712747979,-0.00670024290213,0.210763691374,-0.00112860190472,0.0,0.0118099276983,0.283440445832,-0.105182484308,1.10128396697,-0.014781827694,0.0,0.0917870866927,-0.0826503635834,-0.548597570685,1.79220974972,1.65409745708,1.78946136007,1.67437477393,2.81378914345,-0.154345749007,0.0,-0.670333809853,-1.19882967323,0.0
0.4,0.031213000488,4.99990257391,1.5,0.998245458489,0.000459313607296,0.0586921203727,-0.0078120831143,0.233351222199,-0.00145674674751,0.0,0.0137398203218,0.281751203679,-0.116432429187,1.15742316761,-0.0181166659888,0.0,0.101278419192,-0.0862494544105,-0.576366697125,1.79630807035,1.65132909652,1.79402040291,1.67298397807,2.80000448872,-0.179550308165,0.0,-0.708265690189,-1.32249513428,0.0
0.42,0.0361152381318,4.99986956726,1.5,0.998066290012,0.000556999943575,0.0614950955306,-0.00904011714143,0.257058729253,-0.00185679588156,0.0,0.0158635692829,0.279991315432,-0.128236119881,1.21327903276,-0.0219806732327,0.0,0.111170505382,-0.0897128780614,-0.603970642296,1.80040097637,1.64862350996,1.79864550035,1.67166728571,2.78545267161,-0.207279732528,0.0,-0.747074665807,-1.45128704022,0.0
0.44,0.0415027774271,4.99982774898,1.5,0.997877624168,0.000669284015745,0.0642794454637,-0.0103900016359,0.281880391173,-0.0023398444353,0.0,0.0181890702258,0.27816360793,-0.140590171279,1.26883603367,-0.0264253602184,0.0,0.121451325502,-0.0930291790112,-0.631401196189,1.80448517283,1.64598253514,1.80333573989,1.67042244087,2.7701146268,-0.23763477397,0.0,-0.786915402005,-1.58502629592,0.0
0.46,0.0473978406432,4.99977533942,1.5,0.997679093284,0.000797491989352,0.0670444358255,-0.0118673693803,0.307810071999,-0.0029180376618,0.0,0.0207239743596,0.276271142785,-0.153491030484,1.32407822843,-0.0315042163987,0.0,0.132108459104,-0.0961863348225,-0.658649771178,1.80855720244,1.64340815292,1.80809021867,1.66924706611,2.75396805554,-0.270712518682,0.0,-0.827956611216,-1.72352541676,0.0
0.48,0.0538225241107,4.9997103052,1.5,0.997470252708,0.000942994402156,0.0697893537243,-0.013477827411,0.334841312241,-0.00360460976762,0.0,0.0234756806181,0.274317227743,-0.166934968202,1.37898919446,-0.0372726348902,0.0,0.143129102275,-0.0991717545299,-0.685707293816,1.8126134372,1.6409025063,1.81290803515,1.66813867659,2.73698714284,-0.306606218589,0.0,-0.870381225067,-1.86658844376,0.0
0.5,0.0607987916501,4.99963033703,1.5,0.997250572824,0.0011072041048,0.0725135087106,-0.0152269549134,0.36296731855,-0.00441392120791,0.0,0.0264513281536,0.272305428049,-0.180918067849,1.43355195533,-0.0437878340857,0.0,0.154500083586,-0.101972280047,-0.712564084563,1.81665006966,1.63846792103,1.81778827892,1.66709469621,2.71914227197,-0.345405120756,0.0,-0.914386502797,-2.01401082814,0.0
0.52,0.0683484677791,4.99953282687,1.5,0.99701943076,0.00129157417707,0.0752162337621,-0.01712030085,0.392180951852,-0.00536149437947,0.0,0.0296577891332,0.270239577743,-0.195436212122,1.48774890189,-0.0511087758296,0.0,0.166207878534,-0.104574190755,-0.739209725416,1.820663104,1.63610692771,1.82273001874,1.6661124756,2.7003997373,-0.387194294165,0.0,-0.960184074172,-2.16557928277,0.0
0.54,0.0764932306654,4.99941484433,1.5,0.996776101808,0.00149759582837,0.0778968862597,-0.0191633812795,0.422474713865,-0.00646404764243,0.0,0.0331016618081,0.268123790844,-0.210485066809,1.54156170756,-0.0592960800973,0.0,0.17823862221,-0.106963211396,-0.765632914979,1.82464834671,1.63382228538,1.82773228861,1.66518931226,2.68072145704,-0.432054453171,0.0,-1.00799991511,-2.3210715985,0.0
0.56,0.0852546047938,4.9992731124,1.5,0.996519750566,0.00172679629143,0.0805548489576,-0.0213616763221,0.453840731853,-0.00773952760003,0.0,0.0367892638162,0.265962472332,-0.226060061569,1.594971238,-0.0684119361036,0.0,0.190578119996,-0.109124523472,-0.79182131111,1.82860139725,1.63161700675,1.83279407192,1.66432247268,2.66006468717,-0.480061776922,0.0,-1.05807425428,-2.4802564235,0.0
0.58,0.0946539533086,4.99910398263,1.5,0.996249421828,0.00198073671845,0.0831895309408,-0.0237206267211,0.486270741519,-0.00920713956402,0.0,0.0407266256769,0.26376032887,-0.242156367442,1.64795745501,-0.0785200097541,0.0,0.203211856017,-0.111042780394,-0.817761360859,1.83251763839,1.62949438495,1.8379142836,1.66350921665,2.63838173785,-0.531287723968,0.0,-1.11066140903,-2.64289300369,0.0
0.6,0.104712469995,4.99890340961,1.5,0.995964031225,0.00226101008922,0.0858003685722,-0.0262456299498,0.519756067919,-0.0108873761318,0.0,0.0449194844305,0.261522379184,-0.258768870828,1.70049931478,-0.0896853473327,0.0,0.21612499916,-0.112702126639,-0.843438118108,1.83639222656,1.62745802175,1.8430917502,1.66274682358,2.61561969392,-0.585798841294,0.0,-1.16602954894,-2.80873088296,0.0
0.62,0.11545117086,4.99866692501,1.5,0.995662355665,0.0025692391408,0.0883868264229,-0.0289420358069,0.55428760429,-0.0128020437985,0.0,0.0493732773733,0.259253964011,-0.275892143707,1.75257466065,-0.101974275309,0.0,0.229302406482,-0.114086221224,-0.868835049148,1.84022008222,1.62551185733,1.84832518802,1.662032621,2.59172014084,-0.643656566934,0.0,-1.22446038548,-2.977509562,0.0
0.64,0.12689088526,4.99838961099,1.5,0.995343023566,0.00290707432887,0.0909483981847,-0.0318151414427,0.58985578867,-0.0149742875257,0.0,0.0540931358317,0.256960755539,-0.293520409844,1.80416011048,-0.115454296123,0.0,0.24272862379,-0.115178265924,-0.893933826626,1.8439958804,1.62366020131,1.85361317906,1.6613640151,2.56661889756,-0.704917025342,0.0,-1.28624878621,-3.14895811473,0.0
0.66,0.139052246554,4.99806607327,1.5,0.995004504945,0.00327619183067,0.0934846075613,-0.0348701857517,0.626450578224,-0.0174286131836,0.0,0.0590838789194,0.254648766227,-0.311647506769,1.85523093864,-0.130193979805,0.0,0.256387883271,-0.115961038619,-0.918714112639,1.84771404147,1.62190776507,1.85895414512,1.66073852338,2.54024575793,-0.769630814667,0.0,-1.35170231187,-3.32279476186,0.0
0.68,0.151955682198,4.99769041365,1.5,0.99464510138,0.00367829159963,0.0959950091329,-0.0381123430694,0.664061421145,-0.0201909077834,0.0,0.0643500072164,0.252324356902,-0.330266843311,1.90576095307,-0.146262851245,0.0,0.270264098068,-0.116416932285,-0.943153332057,1.85136872244,1.620259695,1.86434631976,1.66015380933,2.51252424207,-0.837842785061,0.0,-1.42114067498,-3.49872640134,0.0
0.7,0.165621403274,4.99725620224,1.5,0.994262935881,0.00411509548205,0.0984791891898,-0.041546716104,0.702677226063,-0.0232884574093,0.0,0.0698956963086,0.249994244023,-0.349371352526,1.95572236738,-0.163731272935,0.0,0.284340853725,-0.116528000232,-0.967226437341,1.85495380899,1.61872160667,1.86978771853,1.659607719,2.48337135947,-0.909591807174,0.0,-1.49489511831,-3.67644809593,0.0
0.72,0.180069393362,4.9967564493,1.5,0.993855942743,0.0045883454059,0.100936766531,-0.045178328034,0.742286328832,-0.0267499627588,0.0,0.0757247901247,0.24766550596,-0.368953439831,2.00508566838,-0.182670322975,0.0,0.298601396499,-0.116276008162,-0.990905666583,1.85846290841,1.61729961941,1.87527610734,1.65909831946,2.45269738523,-0.984910529968,0.0,-1.57330771173,-3.85564251828,0.0
0.74,0.195319396738,4.99618357682,1.5,0.993421857397,0.00509980165182,0.103367393216,-0.0490121137012,0.782876456643,-0.0306055521941,0.0,0.0818407940084,0.24534558817,-0.389004926261,2.05381947931,-0.203151668126,0.0,0.313028618559,-0.115642493796,-1.0141602968,1.86188934383,1.616000391,1.88080896926,1.65862393894,2.4204056513,-1.06382512703,0.0,-1.65673056597,-4.0359793547,0.0
0.76,0.211390905813,4.99552938986,1.5,0.992958206351,0.00565124121639,0.105770755274,-0.0530529098271,0.82443468934,-0.0348867922021,0.0,0.0882468674641,0.243042307091,-0.409516986757,2.10189041897,-0.225247431659,0.0,0.327605040216,-0.1146088348,-1.03695639512,1.8652261501,1.61483115219,1.88638346996,1.65818320858,2.38639235415,-1.14635503052,0.0,-1.74552496175,-4.21711466896,0.0
0.78,0.22830314778,4.9947850477,1.5,0.992462297273,0.00624445627711,0.108146573342,-0.0573054441811,0.866947417903,-0.0396266951584,0.0,0.0949458165191,0.24076385259,-0.430480083489,2.14926295729,-0.249030055759,0.0,0.342312789337,-0.113156325874,-1.05925657075,1.86846607166,1.61379974026,1.89199642203,1.65777510539,2.35054638086,-1.23251265208,0.0,-1.8400603926,-4.3986902279,0.0
0.8,0.246075070393,4.99394103487,1.5,0.991931209285,0.00688125276857,0.110494603243,-0.0617743236303,0.910400299988,-0.0448597242821,0.0,0.101940085648,0.238518788776,-0.451883894246,2.19589926754,-0.27457215821,0.0,0.35713357829,-0.111266265798,-1.08101973176,1.87160156293,1.61291463127,1.89764424858,1.65739899635,2.31274915514,-1.32230308983,0.0,-1.94071352018,-4.5803327914,0.0
0.82,0.264725326834,4.9929871321,1.5,0.991361783582,0.0075634490784,0.112814636479,-0.066464021003,0.954778212502,-0.0506217956648,0.0,0.109231749216,0.236316052951,-0.47371723605,2.24175907571,-0.301946383072,0.0,0.372048678727,-0.108920055482,-1.10220085036,1.87462479173,1.61218497012,1.90332294646,1.65705468328,2.27287450517,-1.41572382084,0.0,-2.0478670402,-4.7616533694,0.0
0.84,0.284272259597,4.99191238729,1.5,0.990750614425,0.00829287487131,0.115106500629,-0.0713788607004,1.00006520112,-0.0569502772505,0.0,0.116822502396,0.2341649525,-0.495967984199,2.28679950748,-0.331225245061,0.0,0.387038894755,-0.106099307808,-1.12275074209,1.87752764631,1.61162059784,1.9090280497,1.65674244797,2.23078855499,-1.51276437847,0.0,-2.1619084577,-4.94224644934,0.0
0.86,0.304733883334,4.99070508649,1.5,0.990094040664,0.00907137004822,0.117370059635,-0.0765230029989,1.04624442674,-0.0638839846378,0.0,0.124713651541,0.232075159444,-0.518622987077,2.33097493323,-0.362480967316,0.0,0.402084535118,-0.102785970353,-1.14261586434,1.88030174661,1.61123207493,1.9147545938,1.65646309732,2.18634964136,-1.61340601397,0.0,-2.28322877004,-5.12168919807,0.0
0.88,0.326127866598,4.98935272502,1.5,0.989388137856,0.00990078384704,0.119605213963,-0.0819004269895,1.09329810882,-0.0714631735689,0.0,0.132906104,0.230056702412,-0.541667977174,2.37423681175,-0.395785312237,0.0,0.417165385092,-0.0989624618298,-1.16173814049,1.88293846055,1.61103070004,1.92049708142,1.65621800785,2.13940825783,-1.71762134191,0.0,-2.41222105619,-5.29954064242,0.0
0.9,0.348471512421,4.98784197876,1.5,0.988628711143,0.0107829740899,0.121811900617,-0.087514912113,1.14120746555,-0.0797295289624,0.0,0.141400357367,0.228119955734,-0.565087478914,2.41653353299,-0.431209405074,0.0,0.432260679064,-0.0946118231938,-1.18005481702,1.88542892602,1.61102852272,1.92624945049,1.65600916901,2.08980702803,-1.82537396905,0.0,-2.54927897084,-5.47534083351,0.0
0.92,0.371781737662,4.98615867573,1.5,0.987811288996,0.0117198065806,0.123990092979,-0.0933700182573,1.18995265093,-0.0887261503435,0.0,0.150196488201,0.226275625358,-0.588864714006,2.45781026069,-0.468823549911,0.0,0.447349074756,-0.0897178842033,-1.19749836116,1.88776407947,1.61123834908,1.93200504555,1.65583922463,2.03738071002,-1.93661810635,0.0,-2.69479514206,-5.64861000042,0.0
0.94,0.396075051074,4.98428776797,1.5,0.986931117994,0.0127131546538,0.126139800462,-0.0994690644014,1.23951268867,-0.0984975335148,0.0,0.159294140264,0.224534731282,-0.612981505231,2.49800877539,-0.508697037736,0.0,0.46240863041,-0.084265446143,-1.21399640814,1.88993469191,1.61167373905,1.93775659343,1.65571151176,1.98195623363,-2.05129816406,0.0,-2.84915947105,-5.81884769903,0.0
0.96,0.421367530002,4.98221330381,1.5,0.985983158779,0.013764898876,0.128261067934,-0.105815105804,1.28986540296,-0.109089548306,0.0,0.168692512329,0.222908586157,-0.637418179738,2.53706731851,-0.550897946229,0.0,0.477416786167,-0.0782404812545,-1.22947176672,1.89193141327,1.61234899395,1.94349618446,1.65563009607,1.92335277286,-2.16934832972,0.0,-3.01275733292,-5.98553196306,0.0
0.98,0.447674795684,4.97991840067,1.5,0.984962083352,0.0148769268955,0.1303539749,-0.112410909756,1.34098734611,-0.120549412236,0.0,0.178390345681,0.221408769738,-0.662153473121,2.57492043826,-0.595492930954,0.0,0.492350351276,-0.0716303491586,-1.24384249348,1.89374482603,1.6132791328,1.94921526043,1.65559980283,1.86138185523,-2.29069212932,0.0,-3.18596767733,-6.1481184642,0.0
1.0,0.475011987057,4.97738521838,1.5,0.983862273903,0.0160511334367,0.132418634397,-0.119258929936,1.39285372324,-0.132925659905,0.0,0.18838591143,0.220047098832,-0.687164435746,2.61149883816,-0.642547007595,0.0,0.507185498726,-0.0644240303817,-1.25702204574,1.89536550896,1.614479856,1.95490461077,1.65562624263,1.79584751006,-2.41524197178,0.0,-3.36916102822,-6.3060396893,0.0
1.02,0.503393733038,4.97459493321,1.5,0.982677823327,0.0172894204293,0.134455191572,-0.126361279438,1.44543831383,-0.146268107945,0.0,0.198676997805,0.218835592408,-0.712426343009,2.64672922886,-0.692123324928,0.0,0.521897769122,-0.0566123766583,-1.2689195238,1.89678411193,1.61596749485,1.96055437841,1.65571583066,1.72654645792,-2.54289867724,0.0,-3.56269738165,-6.45870414305,0.0
1.04,0.532834123203,4.9715277126,1.5,0.981402537636,0.0185936972613,0.136463821905,-0.133719702567,1.49871339044,-0.160627815331,0.0,0.209260897634,0.217786431539,-0.737912611428,2.68053418424,-0.744282928194,0.0,0.536462085761,-0.0481883773405,-1.27944001331,1.89799144255,1.61775894545,1.96615407686,1.65587579858,1.65326834301,-2.67355098975,0.0,-3.76692400149,-6.60549558493,0.0
1.06,0.563346676812,4.96816269075,1.5,0.980029940441,0.0199658811405,0.138444729045,-0.141335545527,1.5526496346,-0.17605703886,0.0,0.220134396252,0.216911913861,-0.763594722647,2.71283200257,-0.799084512579,0.0,0.550852782804,-0.0391474408416,-1.28848503753,1.89897856529,1.6198715857,1.97169262012,1.65611419778,1.57579601071,-2.80707507501,0.0,-3.98217311262,-6.74577231002,0.0
1.08,0.594944310121,4.96447794515,1.5,0.978553279696,0.021407897544,0.140398142203,-0.149209726171,1.60721604991,-0.192609183603,0.0,0.231293760126,0.216224402266,-0.78944215769,2.74353657371,-0.856584166515,0.0,0.565043648743,-0.0294876893428,-1.29595312983,1.89973691376,1.62232317393,1.97715836698,1.65643989304,1.49390583229,-2.94333400441,0.0,-4.20875949159,-6.87886648374,0.0
1.1,0.627639301938,4.96045047417,1.5,0.976965536891,0.0229216807314,0.142324313076,-0.157342703001,1.66237987264,-0.210338748114,0.0,0.242734726508,0.215736267591,-0.815422343915,2.77255725329,-0.916835104519,0.0,0.579007987022,-0.0192102645617,-1.30174053434,1.90025841626,1.62513172848,1.98253918128,1.65686254552,1.4073680788,-3.0821772263,0.0,-4.44697795541,-7.00408354111,0.0
1.12,0.661443257357,4.95605617576,1.5,0.975259438852,0.0245091742922,0.144223512247,-0.165734443674,1.71810647984,-0.229301264193,0.0,0.254452494501,0.215459825099,-0.841500617334,2.79979874483,-0.979887389355,0.0,0.592718695931,-0.00831964166156,-1.30574204221,1.90053563491,1.62831538715,1.98782250954,1.65739258398,1.31594734626,-3.22344002597,0.0,-4.69710074898,-7.12070166155,0.0
1.14,0.696367069641,4.95126982746,1.5,0.973427472339,0.0261723316933,0.146096025024,-0.174384393286,1.77435929521,-0.24955323098,0.0,0.266441717921,0.215407264627,-0.867640203057,2.82516099098,-1.04578764329,0.0,0.606148369498,0.00317605236755,-1.30785196819,1.90056191798,1.63189224623,1.99299547719,1.65804116362,1.219403034,-3.36694297599,0.0,-4.95937483263,-7.22797133093,0.0
1.16,0.732420880191,4.94606506773,1.5,0.971461901547,0.0279131167848,0.147942146678,-0.183291442761,1.83109969283,-0.271152043165,0.0,0.278696500402,0.215590574368,-0.893802216681,2.8485390748,-1.11457874827,0.0,0.61926942104,0.0152647202284,-1.30796526981,1.90033156482,1.63588017925,1.99804500447,1.65882011167,1.11748987836,-3.51249137884,0.0,-5.23401907147,-7.3251150029,0.0
1.18,0.769614036578,4.94041437885,1.5,0.969354788668,0.0297335042197,0.149762177028,-0.192453897714,1.88828689914,-0.294155913093,0.0,0.291210393215,0.216021458306,-0.919945689492,2.86982313235,-1.1862995349,0.0,0.632054230582,0.0279299808794,-1.30597880773,1.89984000237,1.64029663585,2.00295794261,1.6597418594,1.00995854346,-3.65987470373,0.0,-5.52122132882,-7.41132687204,0.0
1.2,0.807955048597,4.93428907133,1.5,0.967098017564,0.0316354797344,0.151556414354,-0.201869448193,1.94587789318,-0.318623786531,0.0,0.303976396272,0.2167112475,-0.946027620251,2.88889827756,-1.26098446013,0.0,0.644475317099,0.0411508671065,-1.30179274289,1.8990839716,1.64515842199,2.00772123059,1.6608193604,0.896556271099,-3.80886602022,0.0,-5.82113546673,-7.48577277176,0.0
1.22,0.847451542305,4.92765927023,1.5,0.964683320635,0.0336210402326,0.153325148584,-0.211535139762,2.00382730551,-0.344615251875,0.0,0.316986962834,0.217670805466,-0.972003056208,2.90564454091,-1.33866327357,0.0,0.656505535794,0.0549015407665,-1.2953120601,1.89806172193,1.65048146344,2.01232207221,1.66206599528,0.777027591499,-3.95922143112,0.0,-6.1338782572,-7.54759021031,0.0
1.24,0.888110212039,4.92049390318,1.5,0.962102308863,0.035692193609,0.155068653747,-0.221447346384,2.06208731608,-0.372190442578,0.0,0.330234008411,0.218910428109,-0.997825205746,2.9199368227,-1.4193606725,0.0,0.668118300218,0.0691510330102,-1.28644820417,1.89677321084,1.65628055501,2.01674813262,1.66349546345,0.651115096737,-4.11067950754,0.0,-6.45952620844,-7.59588855842,0.0
1.26,0.92993677037,4.9127606906,1.5,0.959346505008,0.0378509582443,0.156787179655,-0.231601745644,2.12060755129,-0.401409932553,0.0,0.343708924343,0.220439738772,-1.02344558472,2.93164486267,-1.50309594565,0.0,0.679287828042,0.0838630175552,-1.27512080803,1.8952203054,1.66256909919,2.02098775283,1.66512166304,0.51856027841,-4.26296072949,0.0,-6.79811231126,-7.62974940273,0.0
1.28,0.972935895998,4.90442613792,1.5,0.95640737984,0.0400993620982,0.15848094282,-0.241993296829,2.17933498057,-0.432334624352,0.0,0.357402596519,0.222267579149,-1.04881419804,2.94063322681,-1.58988260583,0.0,0.689989408705,0.0989956252815,-1.26125948739,1.89340698196,1.66935883816,2.02503017998,1.66695856037,0.379104431139,-4.4157669351,0.0,-7.14962271183,-7.64822707887,0.0
1.3,1.01711117958,4.89545553022,1.5,0.953276391267,0.0424394413227,0.160150116582,-0.252616222423,2.23821381298,-0.465025629878,0.0,0.371305429649,0.224401896971,-1.07387975764,2.94676131311,-1.67972801171,0.0,0.700199690032,0.114501308946,-1.24480567026,1.89133951938,1.67665958454,2.02886581031,1.66902005118,0.232489623305,-4.56878078263,0.0,-7.51399331758,-7.6503493988,0.0
