t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0,-5,4.5,1.2,1,3.03885034701506E-26,1.39408805606351E-27,-1.2314443271839E-27,0,0,0,-8.85959663617342E-29,-2.06581697564637E-26,-4.65866811855203E-27,0.030126762234251,-0.188645473869082,3.28908285716348,202.816735708875,52.5007031706733,10.2472774353358,3.12693437982261,2.27646929744652,2.62487948644028,3.12693713601496,0,0,0,0,0,0
0.0221875,-4.99999305727765,4.49997311885614,1.20081770215857,0.999666805853063,0.024961966451839,0.006445929568232,0.001261104838679,0.001255103583026,-0.004844418932729,0.073643800440339,4.49999891044677,1.16486002124026,0.227361598799458,0.35697761982884,-1.61913991193896,3.27509245234769,3.39676697104295,-2.87339141981991,-0.700248513016132,3.15386863754968,3.15386955461839,3.13006257084724,3.15387010322108,14.7313062577843,-64.4729887580791,-0.630553456485987,0,0,0
0.044375,-4.99988663523138,4.49956233852033,1.20367094956682,0.996978493105353,0.075228107412586,0.019001860704403,0.003675265571279,0.009733698010413,-0.037658895352974,0.182963515538598,4.57536472094219,1.1011066124632,0.211824825985317,0.681380076823763,-3.05002639411395,3.20556964366159,3.39675942531465,-2.89060664552018,-0.696042000441156,3.18080232864844,3.180803164503,3.15713841913849,3.18080301129893,14.6209558082219,-64.4906583515486,-3.13342236331748,0,0,0
0.0665625,-4.999499238545,4.49805300529649,1.20892808425757,0.991518962829346,0.126120813611827,0.030814863249143,0.005838862164351,0.026519574377469,-0.103910730906941,0.289721690380625,4.65073036401667,1.03697124064634,0.196381385222586,0.996447026990286,-4.45248423232017,3.06149287041552,3.39674662465392,-2.91045803468244,-0.692104752344961,3.20773575300079,3.2077364493974,3.18420503775775,3.20773590294087,14.2002005708855,-63.2093673557732,-6.49360104771003,0,0,0
0.0887501,-4.99865039287302,4.4946987338115,1.21649048312488,0.983202191283277,0.177487507875502,0.041860374888774,0.007700988031033,0.051247373452053,-0.203939973463282,0.390131981126923,4.72609572307632,0.972395415879233,0.181025302202209,1.29604950833568,-5.79740232573089,2.83853765541891,3.39666882840137,-2.93292075115732,-0.688428391397566,3.23466906060975,3.23466964885332,3.21126290944781,3.23466888651175,13.5032104268349,-60.6160267452721,-10.0486857463263,0,0,0
0.110938,-4.99716905323148,4.48875007508608,1.22617402135256,0.971947898612076,0.229164488201364,0.052115536950273,0.009211423621461,0.083431976125775,-0.337677733102027,0.480280572649697,4.80145935603063,0.907321199303834,0.165750788487244,1.57521885014806,-7.05651070203463,2.54663774280269,-0.105570857925637,0.556166746586128,-0.000127720646738,3.26160206908335,3.26160285162623,3.26159806409229,3.2616016240514,12.5822801943607,-56.7485465376331,-13.156052399604,-41.5067147030622,174.308967104854,-140.050328035053
0.133125,-4.99489500245331,4.47946123851345,1.23771282370504,0.95777593357511,0.280563986700732,0.061952661699252,0.010532690612928,0.122634001971217,-0.504824153607786,0.556735461354817,4.79911700127386,0.919661156087562,0.165747954683765,1.83054756332325,-8.20418796194669,2.20757717540413,-0.108517011509019,0.555989148019927,7.17720740637394E-05,3.28853363780014,3.28853607911593,3.28853501645467,3.28853013488836,11.5077729881774,-51.7262990382904,-15.2816030376817,-48.4284937998106,226.354816871784,-95.7994653781474
0.155313,-4.99167602965313,4.46610786034158,1.25075434960665,0.94078581211718,0.331111608827643,0.071738321956549,0.011862986983074,0.168571058080427,-0.703733227471613,0.6151503918241,4.79670927869688,0.931997172400838,0.165749547127574,2.06056394973587,-9.21971296683441,1.85139546227202,-30.822627834773,-30.0081172734892,6.02506939605676,3.31546086269617,3.31546925107056,3.31546855460377,3.11060780676346,10.3669357256394,-45.7701410653618,-16.0532603101796,-51.4180174665006,268.446556526359,-34.7789193238499
0.1775,-4.98737826843397,4.44804728512178,1.26481748858082,0.922750352796646,0.377279653827831,0.077627940751463,0.012873817684967,0.219410976558607,-0.9284043011584,0.648697570332699,4.11283183047348,0.26619168764492,0.299430851201709,2.26592614934922,-10.0894867329925,1.51129186692061,-51.1025556857739,0.615149044131352,0.025207843210277,3.17268031425956,3.34240239916347,3.34240180526611,3.17182265369305,9.25576110933408,-39.2010711507873,-15.3286127482325,-50.0811094672819,296.07075671322,32.6601718060637
0.199688,-4.98192935966151,4.42475464170693,1.27937425150088,0.906912021016012,0.413492796456362,0.079608601809713,0.014026472656297,0.271929318843403,-1.1742449592326,0.660179428014896,2.97899322438765,0.279840314907745,0.299990150544461,2.44906278716602,-10.8082655356277,1.21719566186997,-150.680114068067,0.274218257512811,3.45940218825257E-05,2.86726798817397,3.36933552690178,3.36933503425581,2.86726631933124,8.25404564808099,-32.3956643441209,-13.2550402276348,-45.147739098731,306.722560300456,93.4567896607445
0.221875,-4.97532736337543,4.39596370149344,1.29389610650387,0.900513832723124,0.426820686711922,0.081259010973252,0.017201269519732,0.323453862580617,-1.42197799834814,0.647587818567123,-0.364223728406574,0.285924535993936,0.299990918099762,2.61320482745939,-11.3787185166219,0.989701474877132,-0.106114391002226,-0.076868538833942,3.26146497003823E-06,3.39611453344124,3.39626864776743,3.39626824815563,3.39611402293962,7.39795111181398,-25.7105568898804,-10.2532591320714,-38.5845424796399,301.30061765591,135.291542335252
0.244063,-4.96750866468428,4.36140811972394,1.30830771880987,0.901912894004178,0.423378356203437,0.082615154612617,0.021877098166474,0.381714847705954,-1.69254474411414,0.651806011747982,-0.366578142810414,0.284219014308108,0.299990990463558,2.76152913023992,-11.8102238386414,0.837634883899881,-0.093111592861826,-0.077213370545941,-1.46555204743776E-05,3.42308949047738,3.42320176340079,3.4232014567233,3.42308968208759,6.68503899855918,-19.4481271896122,-6.85370550883389,-32.131250174864,282.250352688144,153.219318230422
0.26625,-4.9583665122787,4.32084878732673,1.32285388124734,0.90329003638131,0.419898428849913,0.083950558499557,0.026546099894465,0.442747790975168,-1.96315043853763,0.659719726225601,-0.368644057464664,0.282505841664271,0.299990665294011,2.89696414477536,-12.1177825165952,0.760325778359728,-0.094763184314634,-0.077552976098082,-2.85112870049613E-05,3.45001565745731,3.45013487335969,3.45013465762587,3.45001641110724,6.10411333117483,-13.8617995697476,-3.48435405251391,-26.1825652905625,251.778146247417,151.858093805971
0.288438,-4.94783942864019,4.27428573759841,1.33761696321405,0.90464450122029,0.416382322676243,0.085264986917952,0.031208041413692,0.506550191411328,-2.23371423112443,0.671362563074513,-0.370746616825339,0.280785134017915,0.299990032699467,3.02228208900955,-12.3202418824379,0.751523324652898,-0.105353467183345,-0.077906713840954,-4.53140693746907E-05,3.47691196697629,3.47706797714346,3.4770678499096,3.47691338042079,5.6481326978787,-9.12492916474066,-0.396730307913474,-20.5512398105297,213.492750648201,139.160506798893
0.310625,-4.93586600767198,4.22172079528525,1.35268008004445,0.905976746794212,0.412828835083475,0.086558126826379,0.035862932680864,0.573118118952737,-2.50415526736691,0.686768423781423,-0.373084148222242,0.279056577810877,0.299989027292974,3.14009020143674,-12.4377307430009,0.802269252399341,-0.131861103201615,-0.078317440976037,-6.79845067429928E-05,3.50375510625507,3.50400107439899,3.50400103363714,3.50375737696645,5.3096614051692,-5.29527258875694,2.28714040547349,-15.2550441784562,172.604240044337,120.963187082229
0.332813,-4.92238495070984,4.16315760911375,1.36812710031436,0.907288459944395,0.40923398054731,0.087829531991341,0.040511047822519,0.642445811730299,-2.77438973764276,0.705971580291855,-0.376009818131403,0.27731890859029,0.299987518885864,3.25281040812637,-12.489464501004,0.902738158514917,-0.202775277226429,-0.078901040133605,-0.000101311349668,3.53045002813389,3.53093416505082,3.53093420930762,3.53045351697657,5.08034734375814,-2.33166233253492,4.52817605027946,-10.3352816410619,133.571166477612,101.004423427875
0.355,-4.90733511638605,4.09860177012959,1.38404265148639,0.908584270572337,0.405587001750912,0.089078380239305,0.045153311302123,0.714524822348227,-3.04432574922112,0.729006838525983,-0.380508897181241,0.275568290755952,0.299985271039001,3.36273259940088,-12.4923703043435,1.04349844279203,-0.453404473487074,-0.0801325544773,-0.000154486674368,3.55654554266094,3.55786724946011,3.55786737755644,3.55655092330419,4.95423960673838,-0.130965784312369,6.34412548854614,-5.68372899243989,99.1863233001713,81.8456084852586
0.377188,-4.89065562576567,4.02806120729834,1.40051206820123,0.90987971494093,0.401851970299867,0.090302371274555,0.049793093051957,0.789339815709149,-3.31384213383297,0.755905636676573,-0.390568814719862,0.273790348681404,0.299981843363943,3.47211423764589,-12.4603356970401,1.21628444553467,-1.88984429625754,-0.085090193851878,-0.000247645589701,3.5786876281645,3.58480032857515,3.58480053901814,3.57869625855754,4.92987665329625,1.443813286911,7.78753815178099,-1.09804860584254,70.9759581396447,65.0552186246694
0.399375,-4.87228638257858,3.95154836277491,1.41762054424345,0.911256606850967,0.397839551075855,0.091489794571346,0.054448853319478,0.866834724564687,-3.58263907414192,0.786639046228185,-0.432499759147841,0.271902408919999,0.299976348724263,3.58329875196944,-12.4038927213279,1.41437525486394,-2.11355959602298,-0.093461497111723,-0.000429679194387,3.60487050140382,3.61173340392212,3.61173369424983,3.60488540082414,5.01113303993435,2.54390876449542,8.92803647681206,3.66225967946382,49.5817680038052,51.4027414098509
0.421563,-4.85216769050132,3.86908046702663,1.43545724886629,0.912791992195883,0.393362089762243,0.092626409345737,0.059138529579656,0.947029132851929,-3.85058359510563,0.821594262308615,-0.479394389642831,0.269828730760741,0.299966815211657,3.69883072136897,-12.3301856578362,1.63270065783123,-0.489522125444591,-0.097171899319353,-0.000885684442441,3.63720778165174,3.63866647721517,3.63866684366206,3.63723826136967,5.20707467716205,3.32200849540039,9.84001816190615,8.83117238209321,35.0692836464209,41.103399891565
0.44375,-4.83023922906655,3.78067752186628,1.45412136784485,0.914412416994757,0.388574954515536,0.093718484451068,0.063845548861499,1.02996095648576,-4.11759043753681,0.861252408960005,-0.490255668044936,0.267672728005176,0.299947164076793,3.82155045370281,-12.2431218055069,1.86780096903235,-0.217063044406519,-0.079721085598565,-0.004621818561867,3.66498412396844,3.6655995500512,3.66559998751297,3.66514170326132,5.53103018969415,3.92400461202363,10.596070363994,14.6008118324327,27.1322193407661,34.0755922067764
0.465938,-4.8064411626188,3.68636442714472,1.47371702210673,0.916023641042116,0.383690468789358,0.094780767077946,0.068548460759177,1.1155494364052,-4.38331031161912,0.905571066128483,-0.495071757111322,0.265903915401624,0.299844617418501,3.95464018865182,-12.1436296727687,2.11769552488094,-0.306420135728671,0.10055594179132,-0.040171524071036,3.69101484962207,3.69253262578318,3.69253312549061,3.69238118114792,5.9984105892513,4.48415246144027,11.262853221345,21.0650320927167,25.2461002553975,30.0521851200448
0.488125,-4.78071499402829,3.58617167452193,1.49434775776075,0.917613887477592,0.378727053955594,0.095838348698147,0.073249949470451,1.20375696601855,-4.64756982704439,0.95456017219544,-0.501870457781159,0.268135001642699,0.298953311215791,4.10158147901988,-12.0299503709085,2.38162203799122,-5.13348437708598,4.92755407468451,-0.988213465919975,3.68577092330188,3.71946570068194,3.71946625963622,3.71937074009745,6.62270604475769,5.12357416834954,11.8952794641251,28.137259966485,28.8190065085868,28.5037179844572
0.510313,-4.75300403842772,3.48014014408466,1.51611188495181,0.919356590489716,0.373070279491815,0.097456902041959,0.078129062139275,1.29452597742671,-4.9095332794893,1.00778433614597,-0.615769707874807,0.377465170525195,0.277027312336133,4.26601109449259,-11.8978965776966,2.6596150821658,-4.2607389938513,4.0327809090706,-0.815072471209759,3.71860377449248,3.74639877018315,3.74639939181801,3.74631686014847,7.41091224665733,5.95172025743761,12.529263962798,35.5247865644908,37.3248941560824,28.5739492359611
0.5325,-4.72324214786555,3.3683219064883,1.53911588603135,0.921373186054085,0.366215565794643,0.100074616734716,0.083322592784898,1.38875182923109,-5.16903306133318,1.0664067556617,-0.71030490864616,0.466942548382895,0.258942881485003,4.45154137101091,-11.7410535482339,2.95201307341837,-2.46820420915304,2.22459588572433,-0.461847345296858,3.75754414638245,3.77333183165382,3.77333252267783,3.77324764714655,8.36192795575516,7.0689816095842,13.1785010142001,42.8626798466629,50.3554412235083,29.2613882322042
0.554688,-4.69134456786616,3.25078067628056,1.56348609194637,0.92354166551078,0.358483415355836,0.103381075707577,0.088728564452412,1.48712016792135,-5.4252845958449,1.13098976480392,-0.765068221018428,0.51630079797189,0.248695637620415,4.66163615840549,-11.5509317083093,3.259034671425,-2.96170668621627,2.70415679047846,-0.556732432460912,3.78123707554035,3.80026488267671,3.80026565220884,3.80016674777615,9.46906084031912,8.5688716585725,13.837593149595,49.898946909925,67.6006782642615,29.7055610318847
0.576875,-4.65721561256528,3.12759940426764,1.58935493846302,0.925793342592491,0.350026601950934,0.107221562300548,0.094295139248921,1.58994967718517,-5.67732154573946,1.2015331910929,-0.830781125895108,0.576299311251866,0.236343129674125,4.89953971337633,-11.3170717038573,3.58043350771282,-3.46556627269629,3.18989440605031,-0.652738999139743,3.80487626377641,3.82719791999255,3.82719878031518,3.8270702500698,10.7224137451648,10.5401692147396,14.4855813538169,56.4891450071287,88.847213799081,29.2051021621132
0.599063,-4.62075176565831,2.99887986075891,1.616857575036,0.928134214518998,0.340706220472377,0.111696646626036,0.100049898815529,1.69766018503864,-5.92437702787545,1.27830221039139,-0.90767342177349,0.647075134072874,0.221860474805094,5.1681782504932,-11.0271234169689,3.91514292243598,-3.96083223206655,3.66003840237058,-0.745478634853883,3.82859749273918,3.85413093932341,3.85413190692255,3.85394473392335,12.107652377098,13.0680918034233,15.085494748086,62.4332904533288,113.93453920828,27.0383501642436
0.62125,-4.58183943430035,2.86474240363055,1.6461352690783,0.930560717745024,0.330379330359306,0.1169033032652,0.106018103496098,1.81073912917354,-6.16554042567957,1.3615809614094,-0.995554437442465,0.728282282808876,0.205320158085772,5.46998090329717,-10.6669784114848,4.26088110477895,-4.56232280349326,4.21937030584814,-0.855360580336101,3.85166888627844,3.8810639350246,3.8810650319741,3.88075224295937,13.602373084123,16.2318875711105,15.5825659647536,67.3676938377442,142.593612064774,22.4032097652972
0.643438,-4.54035358796103,2.7253294774166,1.67733548124548,0.933060524204714,0.318886287356665,0.122943321723582,0.112225244189641,1.92972984257846,-6.399727771597,1.45164154039113,-1.09678103283692,0.821899615287506,0.186341834299531,5.80661223555949,-10.2210472301538,4.61374503681207,-5.29448374384055,4.85717855142984,-0.980114252840508,3.87404478957789,3.90799689955009,3.90799815543769,3.90736993006207,15.1721163836535,20.0983067642157,15.9037265141692,70.7489937816568,174.261146731501,14.4748416638009
0.665625,-4.49615644942509,2.58080967738872,1.71061160397021,0.935613229618823,0.30603237205509,0.129932000526403,0.118700121674194,2.05523853097021,-6.62565945257805,1.54874475066012,-1.21425245843396,0.929668326350157,0.164595536813378,6.17862205391343,-9.67275304936024,4.96782385220569,-6.19368328094556,5.47225826734676,-1.09970387091317,3.8959408329468,3.93492982265373,3.9349312773214,3.93333221922552,16.7666397004595,24.7118504019633,15.9584818205575,71.8658396306934,207.934361137923,2.46784479496778
0.687813,-4.44909611031496,2.43138255516568,1.74612255497101,0.938188493994624,0.291581482288962,0.137981981473245,0.125473238084704,2.18793072235923,-6.84181749604119,1.65312548233253,-1.35167488522972,1.05108412645499,0.140195843150885,6.58502384460457,-9.00530307645507,5.31486498765947,-7.56889928470459,6.16308007065866,-1.23322396881265,3.91599794858143,3.96186269013238,3.96186439769797,3.95792927108666,18.3167004255163,30.0822522999513,15.6412906120011,69.8618918335457,242.046282726217,-14.2959417940934
0.71,-4.3990055996383,2.27728471911104,1.78403163252875,0.940750843106312,0.275215104200289,0.147195292084015,0.132582107770816,2.32849445991874,-7.04636742098052,1.76494262131924,-1.51960993464962,1.18782754413217,0.112833670613212,7.02282173851277,-8.20278710423706,5.64403962635141,-9.03537669955827,7.93755827354383,-1.57738039267524,3.9321447005664,3.98879548156111,3.98879751674114,3.98577766909739,19.731736063468,36.1697339591214,14.8360400537215,63.7762541048676,274.365370554144,-36.2929829083747
0.732188,-4.34570204490238,2.11879717778309,1.82450575534411,0.943226789564912,0.256516802898796,0.157795871401447,0.140081361240064,2.47768698385715,-7.23712237569494,1.88435465437399,-1.72008247041635,1.36394221956914,0.07783552303141,7.48652526892262,-7.2516324002525,5.94187872655124,-8.62180659279213,8.08667530550772,-1.60037348516923,3.95998500060268,4.01572816599138,4.01573063469704,4.01440016780409,20.899314046641,42.8689444049382,13.4237340935132,52.6232330444158,301.936245445266,-63.6532263755867
0.754375,-4.28898303137969,1.95625279504865,1.86771695714144,0.945442319229644,0.235278594066891,0.169958010076746,0.147976519289364,2.63650457795227,-7.41161606982493,2.01163658105201,-1.91137891416416,1.54336543105479,0.042327215916622,7.9677304166159,-6.14244139120922,6.19249837318747,-2.49979766364529,2.17209304965733,-0.435693873709451,4.02705827932194,4.04266069651058,4.0426637519452,4.04187492646268,21.688119332655,49.9917074498379,11.2955333695206,35.5517875386566,321.025940051818,-95.9189058700874
0.776563,-4.22862190744619,1.79003776075762,1.91384598170923,0.947124920764424,0.212350191492887,0.183049820170651,0.15605933237185,2.80604243079724,-7.56766222736467,2.14726318761773,-1.96684320671094,1.59155877329888,0.032660252536464,8.4547291412154,-4.87209695261074,6.37795802207482,-69.8440073352188,52.9439189964771,-10.3459561299077,3.66042871795903,4.06959303739911,4.06959686924084,4.01219505821762,21.9492382918087,57.2549606128893,8.35874473858475,11.768741821014,327.357889038934,-132.362304492884
0.79875,-4.16443335549038,1.6206430477198,1.96295227277409,0.948592397783176,0.179439724221966,0.201224617177623,0.165778349021697,2.98190943407119,-7.69680107503614,2.28002822349839,-3.51650801031407,2.76625265132733,-0.196890781057444,8.93215378503027,-3.44559169892348,6.47848865973525,-7.05418411508105,7.48555662039035,-1.36279750779528,4.04843307259514,4.09652497643667,4.09652998741156,4.09477319883508,21.5177304254586,64.2931945323834,4.53095831708949,-19.448241863668,317.216176653258,-172.519951391335
0.820938,-4.09613168038095,1.44872388183817,2.01518639118928,0.948548333401885,0.135680332253731,0.224745296414431,0.177020950039967,3.17721343870415,-7.79331590200655,2.42893210925747,-3.67302281034281,2.93233853431972,-0.227127868143991,9.38136073571438,-1.87678386558323,6.473371286447,0.076287173402699,0.222040855776335,0.070942551092487,4.12336667312238,4.12345631478579,4.12346309461123,4.12096140621068,20.245947073087,70.7068319251942,-0.230642176371567,-57.3198130646329,289.065347281612,-214.60734618416
0.843125,-4.02332260066049,1.2751189401158,2.070783855563,0.945911034462776,0.090545941003124,0.248440402258969,0.187965614062176,3.38798103421714,-7.84840344606914,2.58252372786547,-3.6713301877099,2.93726506863937,-0.225553829386761,9.78216964282252,-0.187639442389209,6.34319882488945,-0.973374110939149,-0.848838036344069,0.279430093629668,4.15037249622404,4.15038652610111,4.15039617627872,4.14088152321825,18.06462679924,76.1304528763504,-5.86692784484734,-98.313026426908,244.444887939436,-254.029776607359
0.865313,-3.94568857698007,1.10076935227797,2.12978930230972,0.94071430698747,0.045086546867034,0.271360753331783,0.198461823083898,3.61177201229662,-7.86033347336541,2.73544441543982,-3.69292693821165,2.91843146388114,-0.219353970620252,10.1152386825514,1.59373620300522,6.07236181045995,-1.67929559788585,-1.55475461413395,0.415121145844607,4.1773199736316,4.17731437087158,4.17732921576876,4.16322069957006,15.0115623539775,80.2873530318617,-12.2067386785129,-137.60290457521,187.353246445576,-285.737953066617
0.887501,-3.86296536997571,0.926641325912609,2.19214289405348,0.933024353777952,-0.000720350741878,0.293193120314817,0.20857321940157,3.8462972608461,-7.82838768780169,2.88366297443233,-3.73018633070898,2.88393532604932,-0.210143464901998,10.3640978592611,3.43543244800226,5.65053607805009,-1.25345367621708,-1.12606969205586,0.328426468921704,4.20425794333857,4.20423647794228,4.2042621898545,4.19311715530746,11.2161882460712,83.0060279435284,-19.0118639959374,-171.05911472254,122.531827004699,-306.709873461384
0.909688,-3.77494238495779,0.753713049191912,2.25769750554466,0.922855202307868,-0.046766718577871,0.313838823095292,0.218303228653886,4.08904324112966,-7.75221703480092,3.02332989655528,-3.75799735013771,2.85895064039393,-0.202856498433753,10.5166919243347,5.30375800283823,5.07337700607191,-5.24200103055566,-5.10652707358883,1.10422533421857,4.23119320096195,4.23114160654007,4.23119505906944,4.19370299212789,6.87747898923205,84.2062221897904,-26.0128032440869,-195.547459463172,54.0932618033578,-315.535290057443
0.931876,-3.6814729628265,0.582963274293144,2.32621261096961,0.910306415825617,-0.093194205924163,0.332749667714096,0.227891823307051,4.33669427977913,-7.63210551713312,3.14992550273398,-3.87430431486434,2.74564950581546,-0.1783564847465,10.5664500046698,7.16479661991533,4.34278828244804,-23.8083232944243,-23.6687467254368,4.71996309777387,4.25812743003599,4.25798995795116,4.25812774708352,4.09778647384403,2.24261770524335,83.8777968260102,-32.9279424731886,-208.895156461463,-14.8022699168572,-311.668246945432
0.954063,-3.58250789625927,0.415354784381185,2.39734074918038,0.895860577261537,-0.141544823943536,0.346771297727752,0.239057488650908,4.58338225176437,-7.46905926623122,3.25855838133901,-4.40255179163204,2.22049888595246,-0.07363224331201,10.5124401618601,8.98547743330187,3.46663954127335,28.6749268520714,28.580521745579,16.7875570000262,4.2850612026858,3.90337651506897,4.2850601071642,4.09596785678014,-2.43424643649056,82.0588535610835,-39.4883939684364,-210.788243007725,-81.98054151782,-295.682320912575
